date,open,high,low,close,volume,change_ptc,DEMA,EMA,HT_TRENDLINE,KAMA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA3,SMA5,SMA10,SMA20,T3,TEMA,TRIMA,WMA,BBAND_upper,BBAND_middle,BBAND_lower,BBAND_width,BBAND_upper_signal,BBAND_lower_signal,ADX14,ADX20,ADXR,AROONOSC,BOP,CCI3,CCI5,CCI10,CCI14,CMO,DX,MACD,MACDSIGNAL,MACDHIST,MINUS_DI,PLUS_DI,MINUS_DM,PLUS_DM,MOM1,MOM3,MOM5,MOM10,APO,PPO,ROC,ROCP,ROCR,ROCR100,RSI5,RSI10,RSI14,SLOWK,SLOWD,FASTK,FASTD,TRIX,ULTOSC,WILLR,ATR,NATR,TRANGE,HT_DCPERIOD,HT_DCPHASE,HT_TRENDMODE,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS,theta,close_original,recursive_volatility
2014-12-15 00:00:00+00:00,-0.8412478096389842,-0.8439815991339491,-0.8385897622853924,-0.8417928393183987,-0.9489388402205633,-1.7879452125651896,-0.8466603605012111,-0.8435035058316704,-0.8484192679434075,-0.8455302181500286,-0.8425137166411245,-0.8425694825236992,-0.8364128439403858,0.005582670082080368,-0.8416374559000219,-0.8418189265657784,-0.8419208219588461,-0.8425085175006847,-0.8450723928900837,-0.8508601695149014,-0.8419876511892134,-0.8434583818198733,-0.8583093163997362,-0.8425085175006847,-0.8208798526702016,-0.6220970962822905,-0.30498709448062955,-0.21667022609328554,-1.041531754941323,-1.0726755903671863,-0.8889841454621499,-1.2079478105430144,1.0421992074335098,-0.13464930930461547,0.11118945767034928,-0.6532214261479478,-0.8524728292770195,-0.807333721284954,-0.6116052895442516,-0.12611234202315413,-0.12990969026314508,-0.009241032588083932,0.4752694636065533,-0.6284770847465625,-0.7721985460095651,-0.8628616049649449,-0.015490186903246383,-0.033910244405054926,-0.04474994521107989,-0.07086142559558584,-0.09495099025656786,-0.4059084824535386,-0.589660587490338,-0.5896605874903377,-0.5896605874903382,-0.5896605874903386,38.96107691327662,39.58717944397039,42.05609488726201,43.12364298445297,33.9512549538755,56.95756118644983,43.12364298445297,-0.32256260662406494,38.17190624618263,-71.57594749425542,-0.8841468772139544,3.642653377626812,-0.7234430881676192,19.009883101598305,-24.427697690788648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,345.3450012207031,0.5181440668972374
2014-12-16 00:00:00+00:00,-0.8414259059332931,-0.8441649863243464,-0.839159628683152,-0.842365118463028,-0.948344192663834,-5.294123105105797,-0.8467384940654857,-0.8435546814365977,-0.848456038308662,-0.8455611070014625,-0.8425297408639417,-0.8425694825236992,-0.8364831217495622,0.005636278444526501,-0.8417126117842745,-0.8418253206305181,-0.842019711162858,-0.842555728975583,-0.8451253547837844,-0.8509468408421197,-0.8420422035809695,-0.8435228525617211,-0.858311360314998,-0.842555728975583,-0.8209789923831836,-0.5641697601447606,-0.30498709448062955,-0.21667022609328554,-1.0406478720004535,-1.0963962155360811,-0.9107777516217508,-1.2079478105430144,-1.6684772350881742,-1.3345544230339648,-1.3839770203844854,-0.7368692757556753,-0.8664172663737387,-1.029785768874321,-0.5860243168621803,-0.12661231450395782,-0.13047305293691858,-0.00911118270628267,0.3896509201167033,-0.7006228588105604,-0.7728461459521117,-0.8634677422658346,-0.025028503718150803,-0.038373085543012615,-0.04492988789649328,-0.074877648475783,-0.09560726200930307,-0.4596506421425192,-0.8920637890014649,-0.892063789001465,-0.892063789001465,-0.8920637890014654,29.553387415728018,35.17137738340948,38.9810019806453,40.509286300910716,39.400295758160816,29.131638662272408,40.509286300910716,-0.335880458326488,40.21552935662286,-85.46217201603429,-0.8844866274524886,3.5863631180178173,-0.7241056039447178,19.300139639077685,-18.860916532253214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7,327.06201171875,0.5026022543116477
2014-12-17 00:00:00+00:00,-0.8420151151023588,-0.8445315455259265,-0.8395393913818134,-0.8425931791964684,-0.9480511252060739,-2.227715381526163,-0.8469083725230242,-0.8436558350918929,-0.848505499235623,-0.8456523218983106,-0.8428870532733657,-0.8427699151045392,-0.8365477773340043,0.005685598137976942,-0.8419247443673394,-0.841972285404954,-0.8421694870454347,-0.8426207295230064,-0.8452372304046553,-0.8511626413250194,-0.8421108332255994,-0.843637540380028,-0.8582254504004793,-0.8426207295230064,-0.8212178655028801,-0.3681690791536925,-0.30498709448062955,4.615308794524717,-0.939148485255912,-1.0615997923853595,-0.8870052610154052,-1.7727899344214892,-1.8784235379047367,-1.3345544230339463,-1.858556759209553,-1.699991948216473,-1.3646829080679785,-1.5551990339209196,0.21738928366170365,-0.12809703978941817,-0.1312359466541501,-0.011860222002133014,1.2164313704674092,-0.8831221215372358,-0.7695006292602399,-0.8640305840452321,-0.03588139270824755,-0.045406527234648206,-0.05424903688260148,-0.07968809803673875,-0.09699359595181217,-0.5726001419338188,-1.2699961016720385,-1.2699961016720385,-1.2699961016720385,-1.2699961016720387,15.738793906897044,25.853192311165284,31.71788787629866,28.69639994957413,37.44310974497927,0.0,28.69639994957413,-0.35308265520763116,32.46308909490131,-100.0,-0.8841191394597437,3.9268706900014916,-0.7163430263641248,19.71718465774301,-11.76583093173349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,319.7760009765625,0.6087541825109685
2014-12-18 00:00:00+00:00,-0.842236483720387,-0.8448469926166796,-0.8398875872251051,-0.842855483237381,-0.947980947289253,-2.6205859280311383,-0.8470947016755405,-0.8437692142731723,-0.8485638191236301,-0.8457803697298375,-0.843001517898001,-0.8430181349342841,-0.8366587855696271,0.005770275930291743,-0.8422574062984178,-0.8421776874889558,-0.8423431025659089,-0.8426992406933822,-0.8454114799959725,-0.8513944418253537,-0.8421971159849317,-0.8437678491451485,-0.8581431767771472,-0.8426992406933822,-0.8214815887098695,-0.15660103832425598,-0.30498709448062955,4.615308794524717,-0.7948282699593131,-0.9965614543714026,-0.8610301112465671,-1.7727899344214892,-0.7661111324527864,-1.2160645321332726,-1.3489244113198076,-2.0870283822309377,-1.6626586473262686,-1.725089927669391,0.616953184554715,-0.1296456948917396,-0.13217190817622065,-0.014244663982205991,1.5690722498710312,-1.041327995398766,-0.7677473744959589,-0.8645532228403868,-0.025932329033234836,-0.05159543490093978,-0.05812314405164783,-0.08194172077044712,-0.09908444375429398,-0.7433989381081599,-1.4441281605984946,-1.4441281605984946,-1.4441281605984946,-1.4441281605984946,12.766147176305214,23.138742611087977,29.36938046570799,13.749250010052643,27.65164542017916,12.116111367885376,13.749250010052643,-0.3743954055068745,32.831173729512905,-92.77952138280322,-0.8837776137520977,4.149443248172944,-0.7163397659714034,20.006932251070136,-11.728774829383383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,311.39599609375,0.5963642416599046
2014-12-19 00:00:00+00:00,-0.8425059462879233,-0.8450063643032895,-0.8398066918062564,-0.842653684812921,-0.9486520730791785,2.070351272228921,-0.8473010671557153,-0.8438969368035081,-0.8486428448714333,-0.8459967535469829,-0.8431331693801764,-0.8431902996115823,-0.8368234453480089,0.005895879462662064,-0.8426119249453885,-0.8424032374865561,-0.8425016347308393,-0.8428016022692646,-0.8456350226145671,-0.8516472162626826,-0.8422993944610938,-0.8439157677292641,-0.8580848890791809,-0.8428016022692646,-0.8217689098037935,0.05890603346189674,-0.30498709448062955,4.615308794524717,-0.6225635812981901,-0.9086432020611483,-0.8224593876485499,-1.6598215096457944,-0.8643810298893958,-1.3135055348460714,-1.2609307259434572,-1.7020353077696595,-1.8654645851881457,-1.9035707816767435,0.9222118702351004,-0.13129549875656313,-0.13326759320045162,-0.01644525480907754,1.8030574940777757,-1.1838508505733243,-0.7663440680594013,-0.8650385302930308,-0.026922075181057794,-0.052717727510786586,-0.05945885195971675,-0.08051585209322522,-0.10124804043535957,-0.9220874491725586,-1.3757896349510512,-1.3757896349510512,-1.3757896349510514,-1.3757896349510526,10.039897590531933,20.40134226075653,26.902128695843235,8.903832474280422,17.116494144635727,14.595386054955748,8.903832474280422,-0.40012581327826124,31.06762248522312,-90.44289983792623,-0.8834217937421531,4.403511709831001,-0.715900030443312,20.1769401498791,-9.235340409057471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,317.8429870605469,0.5939811427320154
2014-12-20 00:00:00+00:00,-0.8423043037188035,-0.8446432836757379,-0.8395109491001981,-0.84227453341372,-0.9487817695295291,3.8110032578725583,-0.8474403539422989,-0.8439931532705527,-0.8487305938763957,-0.8461067302264044,-0.8431608036493613,-0.8432020293096427,-0.8370403870350893,0.0060613639694644126,-0.8427081962834142,-0.8426150525747228,-0.8426095218642778,-0.8428923148123638,-0.8458374476291081,-0.8517960503684204,-0.8424073457053207,-0.8440346636581876,-0.8580929307984181,-0.8428923148123638,-0.8219546499996799,0.17361343535873613,-0.30498709448062955,-0.21667022609328554,-0.46260351325571897,-0.8251208623664068,-0.7866437157361054,-1.6598215096457944,0.943282105892775,-0.5857602236172458,-0.8401681453333617,-1.191361426666628,-1.4563769911652473,-1.559476695254821,0.9222118702350998,-0.13207451939773038,-0.13430795134286436,-0.01568298859927247,1.5379286196525739,-1.2619881878476749,-0.7675197091566719,-0.8654891729276285,-0.013507961264913718,-0.03945731603034537,-0.058548294791739994,-0.07572824605615859,-0.10292610193472124,-1.0634565667613862,-1.012969092277855,-1.0129690922778551,-1.012969092277855,-1.0129690922778554,25.366982686198547,27.71167287270004,31.658755105135906,18.4387435397841,13.697275341372384,28.60473319651103,18.4387435397841,-0.42814346568103423,34.94469890650595,-81.6602999288625,-0.8835334661894911,4.270406947586762,-0.7209246335946903,20.434919233848788,-6.949665395719421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,329.95599365234375,0.5791882174256022
2014-12-21 00:00:00+00:00,-0.8419309516462535,-0.8446647142100082,-0.8394197866686797,-0.8425597812730374,-0.9490287585457355,-2.761885453548918,-0.8474895483555734,-0.844043865290974,-0.848799987898243,-0.8461380909427187,-0.8431608036493613,-0.8432360208477933,-0.8372269568859785,0.0062036806453144334,-0.8426018898624722,-0.8427115225458253,-0.8426610205621841,-0.8429679888417194,-0.8459471524180953,-0.8518131700799411,-0.8425133344422531,-0.8441086908100366,-0.8581667454539607,-0.8429679888417194,-0.8220321644996185,0.18067438287828233,-0.30498709448062955,-0.21667022609328554,-0.42382686954826804,-0.7991532187331475,-0.8161503294358455,-1.5468530848700994,1.4823967655166106,1.147673707065859,0.2858841561112674,-0.5788541295778304,-0.8343747754058518,-0.9842796544486587,0.04634749025648788,-0.13180656292265097,-0.13508389277319943,-0.012039986891951788,1.2371323757845634,-0.7425168515329115,-0.768611375889852,-0.8628864011199997,-0.008381866955903396,-0.029055409223750682,-0.050901478943207484,-0.07039770115522546,-0.10342933281442623,-1.109399275082694,-0.5788544188235161,-0.5788544188235164,-0.5788544188235162,-0.5788544188235166,46.696122269543864,39.341546379581985,39.61006128216432,34.998842028633554,20.780472680899354,61.796406834433746,34.998842028633554,-0.4557807289949559,42.71991776550797,-64.30197072582374,-0.8834928973294609,4.128958894794764,-0.7192849343819809,21.28583146841464,-5.896854251256457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5,320.8429870605469,0.6150706503656984
2014-12-22 00:00:00+00:00,-0.8421963121052856,-0.8445265268700956,-0.8393712570074281,-0.8422141223656516,-0.9487180056058535,3.4418702333968154,-0.8475813435440289,-0.844117088084844,-0.8488453976168726,-0.8462033062396966,-0.8433679583084488,-0.8432401673073643,-0.8373874069577432,0.00632607298654545,-0.8425032379448985,-0.84275050810915,-0.8427541162704313,-0.8430598878448174,-0.8460082889330712,-0.8518943061316144,-0.8426187458423114,-0.8442027907904234,-0.8582461063624528,-0.8430598878448174,-0.8221381606750909,0.20329257142330526,-0.30498709448062955,-0.21667022609328554,-0.3878199861056348,-0.7744839572815517,-0.8242615797529378,-1.4338846600944042,-1.553959565638141,0.30933129481045696,0.3771693858906204,-0.5836846704685655,-0.7944510473064849,-1.2311171990484298,0.04634749025648788,-0.13205450750145045,-0.13575678295955715,-0.010620198200075502,1.0188249662528879,-0.842587629221867,-0.7696250664278047,-0.8634907672669568,-0.02758522829209773,-0.029448450548198227,-0.047090544491671986,-0.07432997431148289,-0.10373362970438924,-1.1401633267428277,-0.9008674527072691,-0.9008674527072693,-0.9008674527072692,-0.9008674527072691,36.80458116319539,34.67788849754852,36.19787249491341,48.76299337820243,34.06685964887336,55.88784010366238,48.76299337820243,-0.48418607170501216,38.6129362395634,-76.86394541630608,-0.8836402421685317,4.189002579337223,-0.7213878081655783,22.61538622374735,-6.948797342391572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,331.885986328125,0.6152639248433968
2014-12-23 00:00:00+00:00,-0.8418534883962586,-0.8444597123144845,-0.8390786388751241,-0.84213004725108,-0.9489690082864822,0.809315472578076,-0.8475955938234163,-0.8441502065002885,-0.8488901932759546,-0.8462188786467906,-0.8435151157420455,-0.8434445259859183,-0.8383730288271551,0.02161748741885398,-0.8423565913765783,-0.8426745935362494,-0.8428189439642141,-0.8431376673160391,-0.8460003565054061,-0.8518647104693725,-0.8427218458790205,-0.8442551108309918,-0.8583765868293262,-0.8431376673160391,-0.8221548152761207,0.1364376946212514,-0.30498709448062955,-0.21667022609328554,-0.3946590902025533,-0.7710015000171497,-0.8025407281097315,-1.3209162353187094,1.3486510235228613,1.1476737070658543,0.8473956657977841,-0.22585098484174104,-0.4814634300092157,-0.7646912279049176,-0.2750387934543942,-0.13143789711382664,-0.13616543612642995,-0.006979672207761389,0.7646297099894958,-0.7248210461066895,-0.770566350498761,-0.8629020954523479,-0.009349912019364918,-0.026984034479900245,-0.03947322869150933,-0.07165772566793009,-0.1036181815230834,-1.134451637549255,-0.6758080924591878,-0.6758080924591878,-0.6758080924591879,-0.6758080924591885,52.155932441668895,43.6688604643108,42.64556857534177,70.07296844579899,51.27826795087833,92.53465839930071,70.07296844579899,-0.5111164720589367,45.088859009625494,-52.997372795858716,-0.8836258046524599,4.0550412191841385,-0.7196686269400605,24.341575823811223,-0.7466207970220466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,334.5719909667969,0.635961350785335
2014-12-24 00:00:00+00:00,-0.841779343716689,-0.8445073139032773,-0.8393415390122682,-0.8425068506796894,-0.9490337996732724,-3.5980281403652503,-0.8475904445665837,-0.8441721123337673,-0.8489385780179098,-0.8462252878893858,-0.8435151157420455,-0.8434714856713615,-0.8383543053749939,0.02163176978794693,-0.842308387986929,-0.8425293088227459,-0.8428591286369641,-0.8432012989228714,-0.845936692184688,-0.8518123925627928,-0.8428203795107483,-0.8442919988984907,-0.8584881087569359,-0.8432012989228714,-0.8221629300503333,0.07448376275788589,-0.30498709448062955,-0.21667022609328554,-0.4203760309153712,-0.7773408658647172,-0.7934458473177864,-1.2079478105430144,0.6092317193529084,1.069812617218802,1.072121551247728,0.158610520622324,-0.2176634860830345,-0.6576940882486151,-0.429581847136118,-0.13067582816260725,-0.1363321130874001,-0.003645844613024027,0.6452523769839474,-0.6706648416081319,-0.7714403999932203,-0.8629493708099911,-0.01691055876708125,-0.03203886762395889,-0.034874328416598564,-0.06932815704504933,-0.1036052135518213,-1.1370931053838886,-0.4879609713665777,-0.48796097136657784,-0.48796097136657784,-0.48796097136657846,55.446512390114286,45.68913484037972,44.12465653497583,80.87083057705085,66.56893080035076,94.18999322818934,80.87083057705085,-0.5360562477983106,52.32520992213986,-46.88840903651531,-0.8840140090185353,3.877885745811554,-0.7242332960328289,26.417049561244067,6.257001483494491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,322.53399658203125,0.6009891077845053
